Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Train/Epoch,Train/Entropy,Train/KL,Train/StopIter,Train/PolicyRatio,Train/PolicyRatio/Min,Train/PolicyRatio/Max,Train/PolicyRatio/Std,Train/LR,Train/PolicyStd,TotalEnvSteps,Loss/Loss_pi,Loss/Loss_pi/Delta,Value/Adv,Loss/Loss_reward_critic,Loss/Loss_reward_critic/Delta,Value/reward,Loss/Loss_cost_critic,Loss/Loss_cost_critic/Delta,Value/cost,Time/Total,Time/Rollout,Time/Update,Time/Epoch,Time/FPS,Metrics/LagrangeMultiplier,Metrics/LagrangeMultiplier/Min,Metrics/LagrangeMultiplier/Max,Metrics/LagrangeMultiplier/Std
-0.7741950750350952,83.30000305175781,1000.0,0.0,1.4147261381149292,0.015496084466576576,40.0,0.9986106753349304,0.9986106157302856,0.9986106157302856,0.017541056498885155,0.0002899999963119626,0.9958129525184631,20000.0,-0.011941355653107166,-0.011941355653107166,0.14155220985412598,0.0045645227655768394,0.0045645227655768394,0.011345586739480495,1.547409176826477,1.547409176826477,0.06896490603685379,224.89022827148438,66.20233154296875,158.68789672851562,224.89022827148438,88.93228149414062,0.035999998450279236,0.035999998450279236,0.035999998450279236,0.0
-0.582524299621582,115.5250015258789,1000.0,1.0,1.4065264463424683,0.018718542531132698,40.0,0.9978130459785461,0.9978129863739014,0.9978129863739014,0.02024644799530506,0.0002800000074785203,0.9877268075942993,40000.0,-0.02284322679042816,-0.010901871137320995,-0.30803313851356506,0.0029624388553202152,-0.0016020839102566242,0.03795098513364792,1.4160025119781494,-0.13140666484832764,1.7868000268936157,446.4429016113281,63.689762115478516,157.81982421875,221.50958251953125,90.28955078125,0.07059353590011597,0.07059353590011597,0.07059353590011597,0.0
-0.43427789211273193,144.02000427246094,1000.0,2.0,1.3961527347564697,0.02222435176372528,21.0,0.9982842803001404,0.9982843399047852,0.9982843399047852,0.021052004769444466,0.0002699999895412475,0.9774790406227112,60000.0,-0.024944812059402466,-0.002101585268974304,0.48775553703308105,0.0022400994785130024,-0.0007223393768072128,0.03521190956234932,2.4286317825317383,1.0126292705535889,3.5756359100341797,594.5555419921875,62.211856842041016,85.8646469116211,148.07650756835938,135.06532287597656,0.10511218011379242,0.10511218011379242,0.10511218011379242,0.0
0.1958649754524231,146.66000366210938,1000.0,3.0,1.37669837474823,0.02087736688554287,24.0,0.9984980821609497,0.9984980821609497,0.9984980821609497,0.020472627133131027,0.00026000000070780516,0.9586513638496399,80000.0,-0.02168782614171505,0.003256985917687416,0.418038547039032,0.00322600151412189,0.0009859020356088877,0.047700993716716766,2.546574115753174,0.11794233322143555,5.766045570373535,753.733642578125,63.6356201171875,95.5001220703125,159.1357421875,125.67886352539062,0.13993200659751892,0.13993200659751892,0.13993200659751892,0.0
0.9522541761398315,163.1999969482422,1000.0,4.0,1.366575002670288,0.021453555673360825,25.0,0.9967857599258423,0.9967858195304871,0.9967858195304871,0.020314406603574753,0.0002500000118743628,0.9489901065826416,100000.0,-0.02755448780953884,-0.0058666616678237915,-0.14379540085792542,0.004872061777859926,0.0016460602637380362,0.07391126453876495,2.7351677417755127,0.18859362602233887,7.117186069488525,916.6075439453125,62.509124755859375,100.3276138305664,162.83673095703125,122.8224105834961,0.17500075697898865,0.17500075697898865,0.17500075697898865,0.0
1.5346773862838745,174.9600067138672,1000.0,5.0,1.352981686592102,0.020047077909111977,32.0,0.9987083077430725,0.9987083077430725,0.9987083077430725,0.02006281353533268,0.00023999999393709004,0.9361847043037415,120000.0,-0.03433297947049141,-0.006778491660952568,0.04441360384225845,0.004738206509500742,-0.00013385526835918427,0.09446851164102554,2.080467462539673,-0.6547002792358398,8.49145793914795,1130.3271484375,75.04974365234375,138.633056640625,213.68280029296875,93.5966796875,0.21031944453716278,0.21031944453716278,0.21031944453716278,0.0
2.1191351413726807,164.6999969482422,1000.0,6.0,1.3499608039855957,0.021397775039076805,28.0,0.9983558654785156,0.9983558654785156,0.9983558654785156,0.02064700983464718,0.0002300000051036477,0.933381974697113,140000.0,-0.03618922829627991,-0.001856248825788498,0.3525206744670868,0.008675492368638515,0.0039372858591377735,0.11927912384271622,2.002267837524414,-0.07819962501525879,9.75380802154541,1304.8389892578125,62.50330352783203,111.96913146972656,174.4734344482422,114.63063049316406,0.2458118200302124,0.2458118200302124,0.2458118200302124,0.0
2.548701286315918,180.72000122070312,1000.0,7.0,1.343937635421753,0.02003975585103035,26.0,0.9996832609176636,0.9996832609176636,0.9996832609176636,0.020274365320801735,0.00022000000171829015,0.9277828931808472,160000.0,-0.04238088056445122,-0.00619165226817131,-0.2889413833618164,0.01131476555019617,0.0026392731815576553,0.14806251227855682,2.3388593196868896,0.3365914821624756,10.941520690917969,1473.2039794921875,64.336669921875,103.98772430419922,168.32470703125,118.81797790527344,0.2815423905849457,0.2815423905849457,0.2815423905849457,0.0
3.0585379600524902,168.9600067138672,1000.0,8.0,1.335813283920288,0.021668896079063416,20.0,1.00009286403656,1.0000927448272705,1.0000927448272705,0.020696692168712616,0.0002099999983329326,0.9203128218650818,180000.0,-0.037668388336896896,0.004712492227554321,0.010408898815512657,0.01658022589981556,0.005265460349619389,0.23796921968460083,2.2351131439208984,-0.10374617576599121,11.570592880249023,1616.36181640625,63.04190444946289,80.08346557617188,143.1253662109375,139.73764038085938,0.3173683285713196,0.3173683285713196,0.3173683285713196,0.0
3.721867084503174,145.74000549316406,1000.0,9.0,1.323839545249939,0.020237375050783157,19.0,1.000552773475647,1.000552773475647,1.000552773475647,0.019582347944378853,0.00019999999494757503,0.9093129634857178,200000.0,-0.03692934662103653,0.0007390417158603668,0.2957967519760132,0.017132513225078583,0.0005522873252630234,0.27897676825523376,2.2251508235931396,-0.009962320327758789,11.891806602478027,1758.4366455078125,64.99945831298828,77.04432678222656,142.04379272460938,140.80165100097656,0.3529646098613739,0.3529646098613739,0.3529646098613739,0.0
