Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Train/Epoch,Train/Entropy,Train/KL,Train/StopIter,Train/PolicyRatio,Train/PolicyRatio/Min,Train/PolicyRatio/Max,Train/PolicyRatio/Std,Train/LR,Train/PolicyStd,TotalEnvSteps,Loss/Loss_pi,Loss/Loss_pi/Delta,Value/Adv,Loss/Loss_reward_critic,Loss/Loss_reward_critic/Delta,Value/reward,Loss/Loss_cost_critic,Loss/Loss_cost_critic/Delta,Value/cost,Time/Total,Time/Rollout,Time/Update,Time/Epoch,Time/FPS,Metrics/LagrangeMultiplier,Metrics/LagrangeMultiplier/Min,Metrics/LagrangeMultiplier/Max,Metrics/LagrangeMultiplier/Std
-1.7766077518463135,18.649999618530273,1000.0,0.0,1.4127060174942017,0.012020965106785297,40.0,0.9985643029212952,0.9985643029212952,0.9985643029212952,0.017661169171333313,0.0002899999963119626,0.993826150894165,20000.0,-0.013864635489881039,-0.013864635489881039,0.26220324635505676,0.003063454292714596,0.003063454292714596,0.020459778606891632,0.3527913987636566,0.3527913987636566,0.08379100263118744,219.4525909423828,56.540771484375,162.9108123779297,219.4525909423828,91.13585662841797,0.0,0.0,0.0,0.0
-1.2862468957901,30.375,1000.0,1.0,1.4115662574768066,0.020506350323557854,23.0,0.9987418055534363,0.998741865158081,0.998741865158081,0.020109543576836586,0.0002800000074785203,0.9927639365196228,40000.0,-0.01755755953490734,-0.0036929240450263023,-0.045262470841407776,0.0018023422453552485,-0.0012611120473593473,0.0013858256861567497,0.5482961535453796,0.19550475478172302,0.55874103307724,371.7948303222656,53.30641174316406,98.99207305908203,152.29847717285156,131.32107543945312,0.0,0.0,0.0,0.0
-0.6609394550323486,53.36000061035156,1000.0,2.0,1.4037712812423706,0.021823415532708168,28.0,0.9982956051826477,0.9982955455780029,0.9982955455780029,0.021181009709835052,0.0002699999895412475,0.9849833846092224,60000.0,-0.019559221342206,-0.0020016618072986603,-0.14478451013565063,0.002221608767285943,0.0004192665219306946,0.00876801460981369,0.9802908897399902,0.4319947361946106,2.023057699203491,540.038818359375,53.761817932128906,114.44198608398438,168.20379638671875,118.90337371826172,0.021224234253168106,0.021224234253168106,0.021224234253168106,0.0
0.5315805673599243,95.0199966430664,1000.0,3.0,1.3757728338241577,0.020114300772547722,25.0,0.9986023902893066,0.9986023902893066,0.9986023902893066,0.020440658554434776,0.00026000000070780516,0.957778811454773,80000.0,-0.016533806920051575,0.0030254144221544266,-0.004437418654561043,0.006779785268008709,0.004558176500722766,0.018127216026186943,1.4310158491134644,0.4507249593734741,3.273237943649292,694.3720703125,52.28993606567383,101.99363708496094,154.2835693359375,129.6314239501953,0.04672197997570038,0.04672197997570038,0.04672197997570038,0.0
1.132825493812561,136.66000366210938,1000.0,4.0,1.350630521774292,0.020865602418780327,28.0,0.997431218624115,0.997431218624115,0.997431218624115,0.020530810579657555,0.0002500000118743628,0.9339854121208191,100000.0,-0.02096780389547348,-0.0044339969754219055,0.04751585051417351,0.003116758307442069,-0.00366302696056664,0.03117193654179573,1.7726449966430664,0.34162914752960205,4.400043964385986,860.0388793945312,51.59064865112305,114.03960418701172,165.6302490234375,120.75088500976562,0.07462958991527557,0.07462958991527557,0.07462958991527557,0.0
1.3278595209121704,101.5,1000.0,5.0,1.3339754343032837,0.022391365841031075,28.0,0.9991816878318787,0.9991816282272339,0.9991816282272339,0.02057488262653351,0.00023999999393709004,0.9185659885406494,120000.0,-0.018990568816661835,0.0019772350788116455,-0.15619836747646332,0.004285779781639576,0.001169021474197507,0.07275615632534027,1.2333639860153198,-0.5392810106277466,5.9319868087768555,1030.964599609375,52.198951721191406,118.68988037109375,170.8888397216797,117.03514862060547,0.10456565022468567,0.10456565022468567,0.10456565022468567,0.0
1.597894549369812,93.0999984741211,1000.0,6.0,1.3159617185592651,0.020284408703446388,21.0,0.9987744092941284,0.9987744688987732,0.9987744688987732,0.019746851176023483,0.0002300000051036477,0.9021590948104858,140000.0,-0.01893414370715618,5.642510950565338e-05,0.5470641851425171,0.0070045338943600655,0.0027187541127204895,0.10821565240621567,1.4836633205413818,0.250299334526062,5.402093887329102,1171.49658203125,55.93995666503906,84.5533218383789,140.4932861328125,142.35556030273438,0.13562874495983124,0.13562874495983124,0.13562874495983124,0.0
2.7030959129333496,82.86000061035156,1000.0,7.0,1.2881203889846802,0.020565779879689217,21.0,0.998551070690155,0.998551070690155,0.998551070690155,0.019640911370515823,0.00022000000171829015,0.8773917555809021,160000.0,-0.02235443703830242,-0.0034202933311462402,-0.1414640247821808,0.012990306131541729,0.0059857722371816635,0.14998562633991241,1.6912740468978882,0.20761072635650635,7.035238265991211,1305.7860107421875,56.44284439086914,77.81393432617188,134.25677490234375,148.96827697753906,0.16715283691883087,0.16715283691883087,0.16715283691883087,0.0
3.6059110164642334,141.94000244140625,1000.0,8.0,1.2690882682800293,0.020222121849656105,26.0,1.0008115768432617,1.0008115768432617,1.0008115768432617,0.020097928121685982,0.0002099999983329326,0.8608441352844238,180000.0,-0.03312790021300316,-0.010773463174700737,-0.004567926749587059,0.012371242977678776,-0.0006190631538629532,0.19825439155101776,2.0520436763763428,0.3607696294784546,7.892974853515625,1466.80126953125,57.23945617675781,103.73727416992188,160.9767303466797,124.24156188964844,0.19993683695793152,0.19993683695793152,0.19993683695793152,0.0
4.519442081451416,144.83999633789062,1000.0,9.0,1.249894380569458,0.02138730324804783,23.0,0.9995555877685547,0.9995556473731995,0.9995556473731995,0.020125029608607292,0.00019999999494757503,0.8444874286651611,200000.0,-0.03020584024488926,0.0029220599681138992,-0.2359350025653839,0.021733058616518974,0.009361815638840199,0.2713393568992615,2.023451089859009,-0.028592586517333984,8.87023639678955,1609.41796875,57.01819610595703,85.56348419189453,142.58168029785156,140.27047729492188,0.2337501347064972,0.2337501347064972,0.2337501347064972,0.0
